image_path,folder_name,disease_id,disease_name,synonyms,treatment_name,active_substance,dosage_guidance,cautions,source_link
dataset\train\bacterial_red_disease\bacterial_red_disease_196.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Copper Sulfate,CuSO?,Dosage depends on alkalinity; effective against ectoparasites,Highly toxic in low alkalinity water; monitor levels,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_196.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Potassium Permanganate,KMnO?,Use small controlled doses (2-4 mg/L),Oxidizing; may irritate gills,https://aquaculture.ca.uky.edu/sites/aquaculture.ca.uky.edu/files/srac_476_ich_white_spot_disease.pdf
dataset\train\bacterial_red_disease\bacterial_red_disease_196.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Salt Bath,NaCl,1-3 g/L depending on species tolerance,Unsafe for scaleless fish or invertebrates,https://vcahospitals.com/know-your-pet/fish-white-spot-disease-ich
dataset\train\bacterial_red_disease\bacterial_red_disease_197.jpeg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Formalin Bath,Formaldehyde,30-50 mg/L repeated baths to kill free-swimming theronts,Toxic at high doses; ensure strong aeration,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_197.jpeg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Copper Sulfate,CuSO?,Dosage depends on alkalinity; effective against ectoparasites,Highly toxic in low alkalinity water; monitor levels,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_197.jpeg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Potassium Permanganate,KMnO?,Use small controlled doses (2-4 mg/L),Oxidizing; may irritate gills,https://aquaculture.ca.uky.edu/sites/aquaculture.ca.uky.edu/files/srac_476_ich_white_spot_disease.pdf
dataset\train\bacterial_red_disease\bacterial_red_disease_197.jpeg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Salt Bath,NaCl,1-3 g/L depending on species tolerance,Unsafe for scaleless fish or invertebrates,https://vcahospitals.com/know-your-pet/fish-white-spot-disease-ich
dataset\train\bacterial_red_disease\bacterial_red_disease_198.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Formalin Bath,Formaldehyde,30-50 mg/L repeated baths to kill free-swimming theronts,Toxic at high doses; ensure strong aeration,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_198.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Copper Sulfate,CuSO?,Dosage depends on alkalinity; effective against ectoparasites,Highly toxic in low alkalinity water; monitor levels,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_198.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Potassium Permanganate,KMnO?,Use small controlled doses (2-4 mg/L),Oxidizing; may irritate gills,https://aquaculture.ca.uky.edu/sites/aquaculture.ca.uky.edu/files/srac_476_ich_white_spot_disease.pdf
dataset\train\bacterial_red_disease\bacterial_red_disease_198.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Salt Bath,NaCl,1-3 g/L depending on species tolerance,Unsafe for scaleless fish or invertebrates,https://vcahospitals.com/know-your-pet/fish-white-spot-disease-ich
dataset\train\bacterial_red_disease\bacterial_red_disease_199.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Formalin Bath,Formaldehyde,30-50 mg/L repeated baths to kill free-swimming theronts,Toxic at high doses; ensure strong aeration,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_199.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Copper Sulfate,CuSO?,Dosage depends on alkalinity; effective against ectoparasites,Highly toxic in low alkalinity water; monitor levels,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_199.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Potassium Permanganate,KMnO?,Use small controlled doses (2-4 mg/L),Oxidizing; may irritate gills,https://aquaculture.ca.uky.edu/sites/aquaculture.ca.uky.edu/files/srac_476_ich_white_spot_disease.pdf
dataset\train\bacterial_red_disease\bacterial_red_disease_199.png,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Salt Bath,NaCl,1-3 g/L depending on species tolerance,Unsafe for scaleless fish or invertebrates,https://vcahospitals.com/know-your-pet/fish-white-spot-disease-ich
dataset\train\bacterial_red_disease\bacterial_red_disease_200.jpg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Formalin Bath,Formaldehyde,30-50 mg/L repeated baths to kill free-swimming theronts,Toxic at high doses; ensure strong aeration,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_200.jpg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Copper Sulfate,CuSO?,Dosage depends on alkalinity; effective against ectoparasites,Highly toxic in low alkalinity water; monitor levels,https://edis.ifas.ufl.edu/publication/FA006
dataset\train\bacterial_red_disease\bacterial_red_disease_200.jpg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Potassium Permanganate,KMnO?,Use small controlled doses (2-4 mg/L),Oxidizing; may irritate gills,https://aquaculture.ca.uky.edu/sites/aquaculture.ca.uky.edu/files/srac_476_ich_white_spot_disease.pdf
dataset\train\bacterial_red_disease\bacterial_red_disease_200.jpg,bacterial_red_disease,D001,White Spot Disease (Ich),"Ich, Ichthyophthirius multifiliis, Freshwater Ich",Salt Bath,NaCl,1-3 g/L depending on species tolerance,Unsafe for scaleless fish or invertebrates,https://vcahospitals.com/know-your-pet/fish-white-spot-disease-ich
dataset\train\parasitic_diseases\parasitic_disease_001.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_001.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_001.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_001.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_002.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_002.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_002.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_002.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_003.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_003.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_003.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_003.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_004.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_004.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_004.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_004.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_005.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_005.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_005.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_005.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_006.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_006.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_006.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_006.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_007.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_007.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_007.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_007.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_008.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_008.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_008.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_008.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_009.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_009.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_009.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_009.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_010.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_010.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_010.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_010.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_011.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_011.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_011.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_011.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_012.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_012.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_012.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_012.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_013.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_013.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_013.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_013.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_014.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_014.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_014.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_014.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_015.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_015.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_015.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_015.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_016.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_016.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
dataset\train\parasitic_diseases\parasitic_disease_016.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Potassium Permanganate,KMnO?,Oxidative treatment for parasites (2 mg/L typical),May irritate gills if overdosed,https://extension.msstate.edu/agriculture/catfish/diseases
dataset\train\parasitic_diseases\parasitic_disease_016.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Chloroquine,C??H??ClN?,"Used for protozoal infections, esp. Cryptocaryon",Verify species safety and legality,https://en.wikipedia.org/wiki/Cryptocaryon
dataset\train\parasitic_diseases\parasitic_disease_017.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Formalin Dip,Formaldehyde,Short bath dips for external parasites,Toxic at high doses; maintain aeration,https://www.merckvetmanual.com/exotic-and-laboratory-animals/aquarium-fish/parasitic-diseases-of-fish
dataset\train\parasitic_diseases\parasitic_disease_017.jpg,parasitic_diseases,D003,Parasitic Diseases,"Ectoparasites, Ich, Velvet disease, Protozoan infection",Copper Sulfate,CuSO?,Effective for protozoan parasites in controlled dosage,Toxic in low hardness or alkalinity water,https://en.wikipedia.org/wiki/Ichthyophthirius_multifiliis
